StoreID,SKU,month,Demand
Store-096,JA032,November,10
Store-096,JA032,December,8
Store-097,JA032,January,14
Store-097,JA032,February,17
Store-097,JA032,March,16
Store-097,JA032,April,22
Store-097,JA032,May,29
Store-097,JA032,June,25
Store-097,JA032,July,30
Store-097,JA032,August,62
Store-097,JA032,September,5
Store-097,JA032,October,28
Store-097,JA032,November,23
Store-097,JA032,December,9
Store-098,JA032,January,4
Store-098,JA032,February,7
Store-098,JA032,March,4
Store-098,JA032,April,6
Store-098,JA032,May,11
Store-098,JA032,June,11
Store-098,JA032,July,7
Store-098,JA032,August,18
Store-098,JA032,September,4
Store-098,JA032,October,8
Store-098,JA032,November,5
Store-098,JA032,December,5
Store-099,JA032,January,15
Store-099,JA032,February,7
Store-099,JA032,March,14
Store-099,JA032,April,23
Store-099,JA032,May,25
Store-099,JA032,June,28
Store-099,JA032,July,26
Store-099,JA032,August,57
Store-099,JA032,September,11
Store-099,JA032,October,7
Store-099,JA032,November,10
Store-099,JA032,December,9
Store-100,JA032,January,3
Store-100,JA032,February,10
Store-100,JA032,March,6
Store-100,JA032,April,10
Store-100,JA032,May,13
Store-100,JA032,June,13
Store-100,JA032,July,13
Store-100,JA032,August,36
Store-100,JA032,September,2
Store-100,JA032,October,8
Store-100,JA032,November,8
Store-100,JA032,December,6
Store-101,JA032,January,9
Store-101,JA032,February,19
Store-101,JA032,March,5
Store-101,JA032,April,23
Store-101,JA032,May,23
Store-101,JA032,June,28
Store-101,JA032,July,22
Store-101,JA032,August,60
Store-101,JA032,September,3
Store-101,JA032,October,19
Store-101,JA032,November,16
Store-101,JA032,December,6
Store-102,JA032,January,21
Store-102,JA032,February,30
Store-102,JA032,March,21
Store-102,JA032,April,32
Store-102,JA032,May,43
Store-102,JA032,June,38
Store-102,JA032,July,40
Store-102,JA032,August,103
Store-102,JA032,September,9
Store-102,JA032,October,42
Store-102,JA032,November,26
Store-102,JA032,December,26
Store-103,JA032,January,6
Store-103,JA032,February,12
Store-103,JA032,March,10
Store-103,JA032,April,25
Store-103,JA032,May,35
Store-103,JA032,June,24
Store-103,JA032,July,28
Store-103,JA032,August,67
Store-103,JA032,September,9
Store-103,JA032,October,25
Store-103,JA032,November,23
Store-103,JA032,December,11
Store-104,JA032,January,8
Store-104,JA032,February,13
Store-104,JA032,March,6
Store-104,JA032,April,38
Store-104,JA032,May,49
Store-104,JA032,June,37
Store-104,JA032,July,29
Store-104,JA032,August,105
Store-104,JA032,September,17
Store-104,JA032,October,39
Store-104,JA032,November,39
Store-104,JA032,December,33
Store-105,JA032,January,23
Store-105,JA032,February,12
Store-105,JA032,March,23
Store-105,JA032,April,38
Store-105,JA032,May,40
Store-105,JA032,June,40
Store-105,JA032,July,32
Store-105,JA032,August,75
Store-105,JA032,September,4
Store-105,JA032,October,24
Store-105,JA032,November,17
Store-105,JA032,December,31
Store-106,JA032,January,8
Store-106,JA032,February,9
Store-106,JA032,March,9
Store-106,JA032,April,18
Store-106,JA032,May,21
Store-106,JA032,June,19
Store-106,JA032,July,15
Store-106,JA032,August,48
Store-106,JA032,September,3
Store-106,JA032,October,12
Store-106,JA032,November,12
Store-106,JA032,December,8
Store-107,JA032,January,3
Store-107,JA032,February,3
Store-107,JA032,March,2
Store-107,JA032,April,6
Store-107,JA032,May,7
Store-107,JA032,June,7
Store-107,JA032,July,6
Store-107,JA032,August,15
Store-107,JA032,September,3
Store-107,JA032,October,3
Store-107,JA032,November,4
Store-107,JA032,December,5
Store-108,JA032,January,9
Store-108,JA032,February,5
Store-108,JA032,March,11
Store-108,JA032,April,20
Store-108,JA032,May,24
Store-108,JA032,June,21
Store-108,JA032,July,19
Store-108,JA032,August,49
Store-108,JA032,September,6
Store-108,JA032,October,17
Store-108,JA032,November,6
Store-108,JA032,December,16
Store-109,JA032,January,7
Store-109,JA032,February,8
Store-109,JA032,March,4
Store-109,JA032,April,9
Store-109,JA032,May,12
Store-109,JA032,June,11
Store-109,JA032,July,10
Store-109,JA032,August,21
Store-109,JA032,September,2
Store-109,JA032,October,11
Store-109,JA032,November,3
Store-109,JA032,December,9
Store-110,JA032,January,9
Store-110,JA032,February,14
Store-110,JA032,March,18
Store-110,JA032,April,30
Store-110,JA032,May,37
Store-110,JA032,June,30
Store-110,JA032,July,27
Store-110,JA032,August,91
Store-110,JA032,September,11
Store-110,JA032,October,31
Store-110,JA032,November,18
Store-110,JA032,December,16
Store-111,JA032,January,14
Store-111,JA032,February,22
Store-111,JA032,March,14
Store-111,JA032,April,27
Store-111,JA032,May,36
Store-111,JA032,June,25
Store-111,JA032,July,26
Store-111,JA032,August,72
Store-111,JA032,September,9
Store-111,JA032,October,20
Store-111,JA032,November,8
Store-111,JA032,December,7
Store-112,JA032,January,26
Store-112,JA032,February,18
Store-112,JA032,March,21
Store-112,JA032,April,38
Store-112,JA032,May,38
Store-112,JA032,June,43
Store-112,JA032,July,28
Store-112,JA032,August,102
Store-112,JA032,September,15
Store-112,JA032,October,30
Store-112,JA032,November,21
Store-112,JA032,December,21
Store-113,JA032,January,21
Store-113,JA032,February,28
Store-113,JA032,March,21
Store-113,JA032,April,32
Store-113,JA032,May,40
Store-113,JA032,June,45
Store-113,JA032,July,28
Store-113,JA032,August,67
Store-113,JA032,September,11
Store-113,JA032,October,17
Store-113,JA032,November,32
Store-113,JA032,December,14
Store-114,JA032,January,4
Store-114,JA032,February,10
Store-114,JA032,March,7
Store-114,JA032,April,16
Store-114,JA032,May,14
Store-114,JA032,June,14
Store-114,JA032,July,13
Store-114,JA032,August,33
Store-114,JA032,September,3
Store-114,JA032,October,8
Store-114,JA032,November,15
Store-114,JA032,December,12
Store-115,JA032,January,12
Store-115,JA032,February,12
Store-115,JA032,March,5
Store-115,JA032,April,19
Store-115,JA032,May,26
Store-115,JA032,June,24
Store-115,JA032,July,16
Store-115,JA032,August,46
Store-115,JA032,September,4
Store-115,JA032,October,9
Store-115,JA032,November,15
Store-115,JA032,December,10
Store-116,JA032,January,19
Store-116,JA032,February,14
Store-116,JA032,March,17
Store-116,JA032,April,28
Store-116,JA032,May,42
Store-116,JA032,June,29
Store-116,JA032,July,26
Store-116,JA032,August,88
Store-116,JA032,September,4
Store-116,JA032,October,11
Store-116,JA032,November,16
Store-116,JA032,December,29
Store-117,JA032,January,6
Store-117,JA032,February,5
Store-117,JA032,March,4
Store-117,JA032,April,9
Store-117,JA032,May,13
Store-117,JA032,June,12
Store-117,JA032,July,9
Store-117,JA032,August,24
Store-117,JA032,September,2
Store-117,JA032,October,10
Store-117,JA032,November,6
Store-117,JA032,December,6
Store-118,JA032,January,4
Store-118,JA032,February,5
Store-118,JA032,March,3
Store-118,JA032,April,6
Store-118,JA032,May,7
Store-118,JA032,June,6
Store-118,JA032,July,6
Store-118,JA032,August,13
Store-118,JA032,September,2
Store-118,JA032,October,6
Store-118,JA032,November,2
Store-118,JA032,December,5
Store-119,JA032,January,11
Store-119,JA032,February,16
Store-119,JA032,March,12
Store-119,JA032,April,28
Store-119,JA032,May,29
Store-119,JA032,June,34
Store-119,JA032,July,29
Store-119,JA032,August,54
Store-119,JA032,September,4
Store-119,JA032,October,15
Store-119,JA032,November,21
Store-119,JA032,December,17
Store-120,JA032,January,8
Store-120,JA032,February,4
Store-120,JA032,March,5
Store-120,JA032,April,14
Store-120,JA032,May,21
Store-120,JA032,June,18
Store-120,JA032,July,16
Store-120,JA032,August,45
Store-120,JA032,September,2
Store-120,JA032,October,12
Store-120,JA032,November,11
Store-120,JA032,December,12
Store-121,JA032,January,57
Store-121,JA032,February,63
Store-121,JA032,March,36
Store-121,JA032,April,14
Store-121,JA032,May,15
Store-121,JA032,June,14
Store-121,JA032,July,11
Store-121,JA032,August,30
Store-121,JA032,September,31
Store-121,JA032,October,82
Store-121,JA032,November,73
Store-121,JA032,December,56
Store-122,JA032,January,31
Store-122,JA032,February,37
Store-122,JA032,March,23
Store-122,JA032,April,7
Store-122,JA032,May,7
Store-122,JA032,June,8
Store-122,JA032,July,6
Store-122,JA032,August,16
Store-122,JA032,September,14
Store-122,JA032,October,47
Store-122,JA032,November,35
Store-122,JA032,December,32
Store-123,JA032,January,143
Store-123,JA032,February,184
Store-123,JA032,March,106
Store-123,JA032,April,36
Store-123,JA032,May,49
Store-123,JA032,June,40
Store-123,JA032,July,39
Store-123,JA032,August,82
Store-123,JA032,September,84
Store-123,JA032,October,197
Store-123,JA032,November,236
Store-123,JA032,December,152
Store-124,JA032,January,129
Store-124,JA032,February,164
Store-124,JA032,March,114
Store-124,JA032,April,24
Store-124,JA032,May,38
Store-124,JA032,June,31
Store-124,JA032,July,24
Store-124,JA032,August,78
Store-124,JA032,September,61
Store-124,JA032,October,191
Store-124,JA032,November,142
Store-124,JA032,December,166
Store-125,JA032,January,132
Store-125,JA032,February,110
Store-125,JA032,March,94
Store-125,JA032,April,24
Store-125,JA032,May,35
Store-125,JA032,June,34
Store-125,JA032,July,26
Store-125,JA032,August,64
Store-125,JA032,September,66
Store-125,JA032,October,148
Store-125,JA032,November,174
Store-125,JA032,December,124
Store-126,JA032,January,161
Store-126,JA032,February,150
Store-126,JA032,March,96
Store-126,JA032,April,29
Store-126,JA032,May,49
Store-126,JA032,June,41
Store-126,JA032,July,40
Store-126,JA032,August,102
Store-126,JA032,September,90
Store-126,JA032,October,238
Store-126,JA032,November,219
Store-126,JA032,December,141
Store-127,JA032,January,93
Store-127,JA032,February,91
Store-127,JA032,March,83
Store-127,JA032,April,19
Store-127,JA032,May,30
Store-127,JA032,June,28
Store-127,JA032,July,24
Store-127,JA032,August,51
Store-127,JA032,September,48
Store-127,JA032,October,121
Store-127,JA032,November,123
Store-127,JA032,December,93
Store-128,JA032,January,84
Store-128,JA032,February,94
Store-128,JA032,March,62
Store-128,JA032,April,20
Store-128,JA032,May,32
Store-128,JA032,June,22
Store-128,JA032,July,23
Store-128,JA032,August,58
Store-128,JA032,September,45
Store-128,JA032,October,138
Store-128,JA032,November,113
Store-128,JA032,December,121
Store-129,JA032,January,30
Store-129,JA032,February,33
Store-129,JA032,March,33
Store-129,JA032,April,8
Store-129,JA032,May,9
Store-129,JA032,June,9
Store-129,JA032,July,7
Store-129,JA032,August,25
Store-129,JA032,September,18
Store-129,JA032,October,59
Store-129,JA032,November,55
Store-129,JA032,December,44
Store-130,JA032,January,26
Store-130,JA032,February,27
Store-130,JA032,March,16
Store-130,JA032,April,29
Store-130,JA032,May,40
Store-130,JA032,June,38
Store-130,JA032,July,30
Store-130,JA032,August,68
Store-130,JA032,September,9
Store-130,JA032,October,35
Store-130,JA032,November,22
Store-130,JA032,December,24
Store-131,JA032,January,9
Store-131,JA032,February,7
Store-131,JA032,March,6
Store-131,JA032,April,25
Store-131,JA032,May,24
Store-131,JA032,June,30
Store-131,JA032,July,26
Store-131,JA032,August,61
Store-131,JA032,September,8
Store-131,JA032,October,25
Store-131,JA032,November,20
Store-131,JA032,December,22
Store-132,JA032,January,4
Store-132,JA032,February,3
Store-132,JA032,March,2
Store-132,JA032,April,7
Store-132,JA032,May,9
Store-132,JA032,June,11
Store-132,JA032,July,7
Store-132,JA032,August,23
Store-132,JA032,September,4
Store-132,JA032,October,4
Store-132,JA032,November,3
Store-132,JA032,December,5
Store-133,JA032,January,17
Store-133,JA032,February,30
Store-133,JA032,March,8
Store-133,JA032,April,38
Store-133,JA032,May,47
Store-133,JA032,June,36
Store-133,JA032,July,38
Store-133,JA032,August,81
Store-133,JA032,September,14
Store-133,JA032,October,28
Store-133,JA032,November,22
Store-133,JA032,December,27
Store-134,JA032,January,7
Store-134,JA032,February,13
Store-134,JA032,March,8
Store-134,JA032,April,16
Store-134,JA032,May,25
Store-134,JA032,June,16
Store-134,JA032,July,20
Store-134,JA032,August,42
Store-134,JA032,September,5
Store-134,JA032,October,18
Store-134,JA032,November,12
Store-134,JA032,December,14
Store-135,JA032,January,52
Store-135,JA032,February,64
Store-135,JA032,March,46
Store-135,JA032,April,14
Store-135,JA032,May,20
Store-135,JA032,June,20
Store-135,JA032,July,12
Store-135,JA032,August,33
Store-135,JA032,September,32
Store-135,JA032,October,100
Store-135,JA032,November,87
Store-135,JA032,December,59
Store-136,JA032,January,42
Store-136,JA032,February,46
Store-136,JA032,March,31
Store-136,JA032,April,9
Store-136,JA032,May,11
Store-136,JA032,June,11
Store-136,JA032,July,7
Store-136,JA032,August,22
Store-136,JA032,September,22
Store-136,JA032,October,47
Store-136,JA032,November,49
Store-136,JA032,December,51
Store-137,JA032,January,166
Store-137,JA032,February,181
Store-137,JA032,March,125
Store-137,JA032,April,40
Store-137,JA032,May,48
Store-137,JA032,June,40
Store-137,JA032,July,36
Store-137,JA032,August,93
Store-137,JA032,September,86
Store-137,JA032,October,194
Store-137,JA032,November,213
Store-137,JA032,December,191
Store-138,JA032,January,175
Store-138,JA032,February,170
Store-138,JA032,March,125
Store-138,JA032,April,43
Store-138,JA032,May,42
Store-138,JA032,June,52
Store-138,JA032,July,31
Store-138,JA032,August,85
Store-138,JA032,September,78
Store-138,JA032,October,194
Store-138,JA032,November,187
Store-138,JA032,December,207
Store-139,JA032,January,106
Store-139,JA032,February,126
Store-139,JA032,March,82
Store-139,JA032,April,27
Store-139,JA032,May,39
Store-139,JA032,June,38
Store-139,JA032,July,32
Store-139,JA032,August,72
Store-139,JA032,September,73
Store-139,JA032,October,185
Store-139,JA032,November,180
Store-139,JA032,December,150
Store-140,JA032,January,88
Store-140,JA032,February,92
Store-140,JA032,March,65
Store-140,JA032,April,28
Store-140,JA032,May,29
Store-140,JA032,June,27
Store-140,JA032,July,24
Store-140,JA032,August,63
Store-140,JA032,September,67
Store-140,JA032,October,130
Store-140,JA032,November,117
Store-140,JA032,December,125
Store-141,JA032,January,173
Store-141,JA032,February,216
Store-141,JA032,March,144
Store-141,JA032,April,35
Store-141,JA032,May,44
Store-141,JA032,June,38
Store-141,JA032,July,30
Store-141,JA032,August,108
Store-141,JA032,September,91
Store-141,JA032,October,216
Store-141,JA032,November,188
Store-141,JA032,December,183
Store-142,JA032,January,109
Store-142,JA032,February,144
Store-142,JA032,March,89
Store-142,JA032,April,25
Store-142,JA032,May,33
Store-142,JA032,June,42
Store-142,JA032,July,27
Store-142,JA032,August,88
Store-142,JA032,September,67
Store-142,JA032,October,201
Store-142,JA032,November,145
Store-142,JA032,December,151
Store-143,JA032,January,116
Store-143,JA032,February,146
Store-143,JA032,March,83
Store-143,JA032,April,22
Store-143,JA032,May,36
Store-143,JA032,June,34
Store-143,JA032,July,22
Store-143,JA032,August,63
Store-143,JA032,September,72
Store-143,JA032,October,154
Store-143,JA032,November,140
Store-143,JA032,December,127
Store-144,JA032,January,145
Store-144,JA032,February,153
Store-144,JA032,March,121
Store-144,JA032,April,30
Store-144,JA032,May,39
Store-144,JA032,June,51
Store-144,JA032,July,31
Store-144,JA032,August,90
Store-144,JA032,September,73
Store-144,JA032,October,240
Store-144,JA032,November,188
Store-144,JA032,December,157
Store-145,JA032,January,62
Store-145,JA032,February,60
Store-145,JA032,March,43
Store-145,JA032,April,14
Store-145,JA032,May,17
Store-145,JA032,June,21
Store-145,JA032,July,16
Store-145,JA032,August,40
Store-145,JA032,September,39
Store-145,JA032,October,81
Store-145,JA032,November,78
Store-145,JA032,December,61
Store-146,JA032,January,162
Store-146,JA032,February,165
Store-146,JA032,March,144
Store-146,JA032,April,40
Store-146,JA032,May,38
Store-146,JA032,June,35
Store-146,JA032,July,39
Store-146,JA032,August,84
Store-146,JA032,September,82
Store-146,JA032,October,243
Store-146,JA032,November,222
Store-146,JA032,December,179
Store-147,JA032,January,107
Store-147,JA032,February,104
Store-147,JA032,March,97
Store-147,JA032,April,29
Store-147,JA032,May,35
Store-147,JA032,June,26
Store-147,JA032,July,29
Store-147,JA032,August,64
Store-147,JA032,September,57
Store-147,JA032,October,128
Store-147,JA032,November,145
Store-147,JA032,December,113
Store-148,JA032,January,112
Store-148,JA032,February,114
Store-148,JA032,March,66
Store-148,JA032,April,26
Store-148,JA032,May,29
Store-148,JA032,June,24
Store-148,JA032,July,22
Store-148,JA032,August,61
Store-148,JA032,September,54
Store-148,JA032,October,120
Store-148,JA032,November,121
Store-148,JA032,December,105
Store-149,JA032,January,53
Store-149,JA032,February,57
Store-149,JA032,March,35
Store-149,JA032,April,13
Store-149,JA032,May,13
Store-149,JA032,June,13
Store-149,JA032,July,14
Store-149,JA032,August,29
Store-149,JA032,September,34
Store-149,JA032,October,87
Store-149,JA032,November,63
Store-149,JA032,December,65
Store-150,JA032,January,114
Store-150,JA032,February,128
Store-150,JA032,March,78
Store-150,JA032,April,19
Store-150,JA032,May,28
Store-150,JA032,June,25
Store-150,JA032,July,24
Store-150,JA032,August,53
Store-150,JA032,September,66
Store-150,JA032,October,134
Store-150,JA032,November,139
Store-150,JA032,December,118
Store-151,JA032,January,106
Store-151,JA032,February,132
Store-151,JA032,March,91
Store-151,JA032,April,22
Store-151,JA032,May,37
Store-151,JA032,June,29
Store-151,JA032,July,31
Store-151,JA032,August,65
Store-151,JA032,September,71
Store-151,JA032,October,184
Store-151,JA032,November,149
Store-151,JA032,December,125
Store-152,JA032,January,35
Store-152,JA032,February,44
Store-152,JA032,March,36
Store-152,JA032,April,10
Store-152,JA032,May,12
Store-152,JA032,June,11
Store-152,JA032,July,10
Store-152,JA032,August,27
Store-152,JA032,September,23
Store-152,JA032,October,45
Store-152,JA032,November,62
Store-152,JA032,December,48
Store-153,JA032,January,124
Store-153,JA032,February,171
Store-153,JA032,March,132
Store-153,JA032,April,39
Store-153,JA032,May,47
Store-153,JA032,June,40
Store-153,JA032,July,38
Store-153,JA032,August,106
Store-153,JA032,September,80
Store-153,JA032,October,251
Store-153,JA032,November,242
Store-153,JA032,December,191
Store-154,JA032,January,75
Store-154,JA032,February,95
Store-154,JA032,March,55
Store-154,JA032,April,21
Store-154,JA032,May,25
Store-154,JA032,June,19
Store-154,JA032,July,17
Store-154,JA032,August,39
Store-154,JA032,September,43
Store-154,JA032,October,98
Store-154,JA032,November,96
Store-154,JA032,December,96
Store-155,JA032,January,74
Store-155,JA032,February,112
Store-155,JA032,March,80
Store-155,JA032,April,24
Store-155,JA032,May,21
Store-155,JA032,June,24
Store-155,JA032,July,22
Store-155,JA032,August,42
Store-155,JA032,September,56
Store-155,JA032,October,138
Store-155,JA032,November,124
Store-155,JA032,December,111
Store-156,JA032,January,31
Store-156,JA032,February,27
Store-156,JA032,March,22
Store-156,JA032,April,7
Store-156,JA032,May,9
Store-156,JA032,June,9
Store-156,JA032,July,8
Store-156,JA032,August,16
Store-156,JA032,September,17
Store-156,JA032,October,48
Store-156,JA032,November,45
Store-156,JA032,December,32
Store-157,JA032,January,116
Store-157,JA032,February,144
Store-157,JA032,March,97
Store-157,JA032,April,33
Store-157,JA032,May,43
Store-157,JA032,June,42
Store-157,JA032,July,31
Store-157,JA032,August,75
Store-157,JA032,September,78
Store-157,JA032,October,174
Store-157,JA032,November,148
Store-157,JA032,December,163
Store-158,JA032,January,9
Store-158,JA032,February,5
Store-158,JA032,March,3
Store-158,JA032,April,11
Store-158,JA032,May,16
Store-158,JA032,June,12
Store-158,JA032,July,11
Store-158,JA032,August,22
Store-158,JA032,September,5
Store-158,JA032,October,5
Store-158,JA032,November,9
Store-158,JA032,December,4
Store-159,JA032,January,40
Store-159,JA032,February,58
Store-159,JA032,March,36
Store-159,JA032,April,8
Store-159,JA032,May,14
Store-159,JA032,June,14
Store-159,JA032,July,12
Store-159,JA032,August,30
Store-159,JA032,September,21
Store-159,JA032,October,66
Store-159,JA032,November,60
Store-159,JA032,December,62
Store-160,JA032,January,32
Store-160,JA032,February,37
Store-160,JA032,March,26
Store-160,JA032,April,9
Store-160,JA032,May,12
Store-160,JA032,June,11
Store-160,JA032,July,7
Store-160,JA032,August,20
Store-160,JA032,September,18
Store-160,JA032,October,53
Store-160,JA032,November,46
Store-160,JA032,December,47
Store-161,JA032,January,134
Store-161,JA032,February,152
Store-161,JA032,March,87
Store-161,JA032,April,30
Store-161,JA032,May,30
Store-161,JA032,June,30
Store-161,JA032,July,26
Store-161,JA032,August,64
Store-161,JA032,September,70
Store-161,JA032,October,182
Store-161,JA032,November,165
Store-161,JA032,December,138
Store-162,JA032,January,130
Store-162,JA032,February,183
Store-162,JA032,March,108
Store-162,JA032,April,41
Store-162,JA032,May,38
Store-162,JA032,June,47
Store-162,JA032,July,37
Store-162,JA032,August,100
Store-162,JA032,September,92
Store-162,JA032,October,213
Store-162,JA032,November,197
Store-162,JA032,December,180
Store-163,JA032,January,121
Store-163,JA032,February,167
Store-163,JA032,March,137
Store-163,JA032,April,40
Store-163,JA032,May,46
Store-163,JA032,June,48
Store-163,JA032,July,31
Store-163,JA032,August,81
Store-163,JA032,September,101
Store-163,JA032,October,211
Store-163,JA032,November,241
Store-163,JA032,December,184
Store-164,JA032,January,14
Store-164,JA032,February,14
Store-164,JA032,March,4
Store-164,JA032,April,18
Store-164,JA032,May,31
Store-164,JA032,June,30
Store-164,JA032,July,19
Store-164,JA032,August,61
Store-164,JA032,September,7
Store-164,JA032,October,23
Store-164,JA032,November,18
Store-164,JA032,December,12
Store-165,JA032,January,20
Store-165,JA032,February,23
Store-165,JA032,March,24
Store-165,JA032,April,43
Store-165,JA032,May,46
Store-165,JA032,June,50
Store-165,JA032,July,34
Store-165,JA032,August,105
Store-165,JA032,September,13
Store-165,JA032,October,12
Store-165,JA032,November,14
Store-165,JA032,December,21
Store-166,JA032,January,104
Store-166,JA032,February,110
Store-166,JA032,March,74
Store-166,JA032,April,23
Store-166,JA032,May,34
Store-166,JA032,June,37
Store-166,JA032,July,30
Store-166,JA032,August,79
Store-166,JA032,September,78
Store-166,JA032,October,164
Store-166,JA032,November,181
Store-166,JA032,December,161
Store-167,JA032,January,151
Store-167,JA032,February,178
Store-167,JA032,March,103
Store-167,JA032,April,27
Store-167,JA032,May,35
Store-167,JA032,June,31
Store-167,JA032,July,29
Store-167,JA032,August,87
Store-167,JA032,September,76
Store-167,JA032,October,215
Store-167,JA032,November,185
Store-167,JA032,December,127
Store-168,JA032,January,17
Store-168,JA032,February,15
Store-168,JA032,March,6
Store-168,JA032,April,23
Store-168,JA032,May,23
Store-168,JA032,June,26
Store-168,JA032,July,27
Store-168,JA032,August,50
Store-168,JA032,September,6
Store-168,JA032,October,11
Store-168,JA032,November,12
Store-168,JA032,December,14
Store-169,JA032,January,7
Store-169,JA032,February,26
Store-169,JA032,March,18
Store-169,JA032,April,27
Store-169,JA032,May,41
Store-169,JA032,June,42
Store-169,JA032,July,26
Store-169,JA032,August,78
Store-169,JA032,September,4
Store-169,JA032,October,24
Store-169,JA032,November,26
Store-169,JA032,December,28
Store-170,JA032,January,169
Store-170,JA032,February,191
Store-170,JA032,March,128
Store-170,JA032,April,33
Store-170,JA032,May,50
Store-170,JA032,June,44
Store-170,JA032,July,40
Store-170,JA032,August,102
Store-170,JA032,September,88
Store-170,JA032,October,207
Store-170,JA032,November,233
Store-170,JA032,December,164
Store-171,JA032,January,49
Store-171,JA032,February,79
Store-171,JA032,March,42
Store-171,JA032,April,14
Store-171,JA032,May,19
Store-171,JA032,June,17
Store-171,JA032,July,15
Store-171,JA032,August,34
Store-171,JA032,September,38
Store-171,JA032,October,83
Store-171,JA032,November,86
Store-171,JA032,December,61
Store-172,JA032,January,139
Store-172,JA032,February,146
Store-172,JA032,March,134
Store-172,JA032,April,36
Store-172,JA032,May,47
Store-172,JA032,June,46
Store-172,JA032,July,35
Store-172,JA032,August,106
Store-172,JA032,September,100
Store-172,JA032,October,175
Store-172,JA032,November,253
Store-172,JA032,December,166
Store-173,JA032,January,71
Store-173,JA032,February,82
Store-173,JA032,March,74
Store-173,JA032,April,23
Store-173,JA032,May,22
Store-173,JA032,June,26
Store-173,JA032,July,20
Store-173,JA032,August,63
Store-173,JA032,September,42
Store-173,JA032,October,107
Store-173,JA032,November,113
Store-173,JA032,December,111
Store-174,JA032,January,48
Store-174,JA032,February,70
Store-174,JA032,March,46
Store-174,JA032,April,11
Store-174,JA032,May,15
Store-174,JA032,June,15
Store-174,JA032,July,15
Store-174,JA032,August,28
Store-174,JA032,September,29
Store-174,JA032,October,79
Store-174,JA032,November,74
Store-174,JA032,December,76
Store-175,JA032,January,2
Store-175,JA032,February,4
Store-175,JA032,March,1
Store-175,JA032,April,4
Store-175,JA032,May,7
Store-175,JA032,June,6
Store-175,JA032,July,5
Store-175,JA032,August,15
Store-175,JA032,September,2
Store-175,JA032,October,3
Store-175,JA032,November,2
Store-175,JA032,December,4
Store-176,JA032,January,2
Store-176,JA032,February,3
Store-176,JA032,March,3
Store-176,JA032,April,5
Store-176,JA032,May,7
Store-176,JA032,June,6
Store-176,JA032,July,5
Store-176,JA032,August,15
Store-176,JA032,September,1
Store-176,JA032,October,2
Store-176,JA032,November,4
Store-176,JA032,December,5
Store-177,JA032,January,6
Store-177,JA032,February,7
Store-177,JA032,March,3
Store-177,JA032,April,11
Store-177,JA032,May,18
Store-177,JA032,June,16
Store-177,JA032,July,12
Store-177,JA032,August,31
Store-177,JA032,September,2
Store-177,JA032,October,11
Store-177,JA032,November,11
Store-177,JA032,December,9
Store-178,JA032,January,11
Store-178,JA032,February,7
Store-178,JA032,March,4
Store-178,JA032,April,20
Store-178,JA032,May,26
Store-178,JA032,June,18
Store-178,JA032,July,19
Store-178,JA032,August,41
Store-178,JA032,September,5
Store-178,JA032,October,13
Store-178,JA032,November,8
Store-178,JA032,December,6
Store-179,JA032,January,18
Store-179,JA032,February,15
Store-179,JA032,March,15
Store-179,JA032,April,27
Store-179,JA032,May,40
Store-179,JA032,June,36
Store-179,JA032,July,29
Store-179,JA032,August,62
Store-179,JA032,September,8
Store-179,JA032,October,29
Store-179,JA032,November,15
Store-179,JA032,December,29
Store-180,JA032,January,9
Store-180,JA032,February,9
Store-180,JA032,March,7
Store-180,JA032,April,18
Store-180,JA032,May,22
Store-180,JA032,June,26
Store-180,JA032,July,21
Store-180,JA032,August,55
Store-180,JA032,September,6
Store-180,JA032,October,10
Store-180,JA032,November,7
Store-180,JA032,December,9
Store-181,JA032,January,115
Store-181,JA032,February,107
Store-181,JA032,March,78
Store-181,JA032,April,23
Store-181,JA032,May,27
Store-181,JA032,June,36
Store-181,JA032,July,26
Store-181,JA032,August,72
Store-181,JA032,September,67
Store-181,JA032,October,137
Store-181,JA032,November,129
Store-181,JA032,December,129
Store-182,JA032,January,68
Store-182,JA032,February,65
Store-182,JA032,March,59
Store-182,JA032,April,18
Store-182,JA032,May,25
Store-182,JA032,June,22
Store-182,JA032,July,15
Store-182,JA032,August,49
Store-182,JA032,September,36
Store-182,JA032,October,99
Store-182,JA032,November,95
Store-182,JA032,December,76
Store-183,JA032,January,22
Store-183,JA032,February,26
Store-183,JA032,March,16
Store-183,JA032,April,5
Store-183,JA032,May,5
Store-183,JA032,June,6
Store-183,JA032,July,5
Store-183,JA032,August,14
Store-183,JA032,September,12
Store-183,JA032,October,26
Store-183,JA032,November,31
Store-183,JA032,December,22
Store-184,JA032,January,149
Store-184,JA032,February,151
Store-184,JA032,March,117
Store-184,JA032,April,34
Store-184,JA032,May,44
Store-184,JA032,June,46
Store-184,JA032,July,36
Store-184,JA032,August,88
Store-184,JA032,September,76
Store-184,JA032,October,222
Store-184,JA032,November,166
Store-184,JA032,December,172
Store-185,JA032,January,72
Store-185,JA032,February,100
Store-185,JA032,March,79
Store-185,JA032,April,20
Store-185,JA032,May,22
Store-185,JA032,June,23
Store-185,JA032,July,17
Store-185,JA032,August,54
Store-185,JA032,September,43
Store-185,JA032,October,97
Store-185,JA032,November,95
Store-185,JA032,December,114
Store-186,JA032,January,11
Store-186,JA032,February,21
Store-186,JA032,March,8
Store-186,JA032,April,22
Store-186,JA032,May,29
